,state,state_name,lga,sector,hhid,total_CO2_kg,credit_mean,income_mean
1189,33,Sokoto,3321,URBAN,330001.0,42.99943057136448,,1000.0
1190,33,Sokoto,3321,URBAN,330002.0,322.49572928523355,,
1191,33,Sokoto,3321,URBAN,330003.0,1289.9829171409342,,122200.0
1192,33,Sokoto,3321,URBAN,330004.0,214.99715285682237,,126000.0
1193,33,Sokoto,3321,URBAN,330005.0,429.99430571364474,,60000.0
1194,33,Sokoto,3321,URBAN,330006.0,128.99829171409343,,
1195,33,Sokoto,3321,URBAN,330007.0,85.99886114272896,,18000.0
1196,33,Sokoto,3321,URBAN,330008.0,64.49914585704671,,85000.0
1197,33,Sokoto,3321,URBAN,330009.0,537.492882142056,,140000.0
1198,33,Sokoto,3321,URBAN,330010.0,644.9914585704671,,40000.0
1199,33,Sokoto,3323,RURAL,0.0,17.16691282758621,,
1200,33,Sokoto,3323,RURAL,330033.0,85.99886114272896,,
1201,33,Sokoto,3323,RURAL,330037.0,171.9977222854579,,
1202,33,Sokoto,3323,RURAL,330038.0,128.99829171409343,,
1203,34,Taraba,3401,RURAL,0.0,32.97066206896552,,
1204,34,Taraba,3403,RURAL,0.0,74.86989698569761,,
1205,34,Taraba,3403,RURAL,340073.0,107.49857642841118,,
1206,34,Taraba,3403,RURAL,340074.0,150.49800699977567,,
1207,34,Taraba,3403,RURAL,340075.0,150.49800699977567,,
1208,34,Taraba,3403,RURAL,340077.0,580.4923127134205,,
1209,34,Taraba,3403,RURAL,340080.0,601.9920279991027,,
1210,34,Taraba,3405,RURAL,0.0,19.19655172413793,,
1211,34,Taraba,3405,RURAL,340021.0,644.9914585704671,,
1212,34,Taraba,3407,URBAN,0.0,51.55172413793103,,
1213,34,Taraba,3408,RURAL,0.0,68.19905956112854,,
1214,34,Taraba,3408,RURAL,340081.0,386.9948751422803,,75000.0
1215,34,Taraba,3408,RURAL,340083.0,429.99430571364474,,72000.0
1216,34,Taraba,3408,RURAL,340085.0,107.49857642841118,,84000.0
1217,34,Taraba,3408,RURAL,340087.0,128.99829171409343,,
1218,34,Taraba,3408,RURAL,340089.0,214.99715285682237,,78420.0
1219,34,Taraba,3408,RURAL,340090.0,214.99715285682237,,350000.0
1220,34,Taraba,3410,RURAL,0.0,48.907895402298855,,
1221,34,Taraba,3410,RURAL,340041.0,107.49857642841118,,48000.0
1222,34,Taraba,3410,RURAL,340042.0,96.74871878557008,,
1223,34,Taraba,3410,RURAL,340043.0,1504.9800699977566,,
1224,34,Taraba,3410,RURAL,340044.0,214.99715285682237,,
1225,34,Taraba,3410,RURAL,340046.0,429.99430571364474,,
1226,34,Taraba,3410,RURAL,340047.0,816.989180855925,,250000.0
1227,34,Taraba,3410,RURAL,340048.0,107.49857642841118,,
1228,34,Taraba,3410,RURAL,340049.0,107.49857642841118,,
1229,34,Taraba,3410,RURAL,340050.0,214.99715285682237,,
1230,34,Taraba,3412,RURAL,0.0,23.93103448275862,,
1231,34,Taraba,3413,RURAL,0.0,23.763546798029555,,
1232,34,Taraba,3415,RURAL,0.0,12.5,,
1233,35,Yobe,3501,RURAL,350081.0,644.9914585704671,50000.0,
1234,35,Yobe,3501,RURAL,350083.0,257.99658342818685,,
1235,35,Yobe,3501,RURAL,350084.0,429.99430571364474,,
1236,35,Yobe,3501,RURAL,350086.0,214.99715285682237,,
1237,35,Yobe,3501,RURAL,350087.0,322.49572928523355,,
1238,35,Yobe,3501,RURAL,350088.0,644.9914585704671,,
1239,35,Yobe,3501,URBAN,0.0,40.0,,
1240,35,Yobe,3501,URBAN,350091.0,644.9914585704671,,30000.0
1241,35,Yobe,3501,URBAN,350092.0,214.99715285682237,,
1242,35,Yobe,3501,URBAN,350093.0,365.49515985659804,,
1243,35,Yobe,3501,URBAN,350094.0,225.74701049966353,,19000.0
1244,35,Yobe,3501,URBAN,350095.0,601.9920279991027,,
1245,35,Yobe,3501,URBAN,350096.0,279.4962987138691,,
1246,35,Yobe,3501,URBAN,350097.0,481.5936223992822,,
1247,35,Yobe,3501,URBAN,350098.0,537.492882142056,,
1248,35,Yobe,3501,URBAN,350099.0,365.49515985659804,,
1249,35,Yobe,3501,URBAN,350100.0,644.9914585704671,,
1250,35,Yobe,3503,URBAN,0.0,68.16921312104897,,
1251,35,Yobe,3503,URBAN,350002.0,1504.9800699977566,,
1252,35,Yobe,3503,URBAN,350003.0,537.492882142056,,
1253,35,Yobe,3503,URBAN,350004.0,1289.9829171409342,,13500.0
1254,35,Yobe,3503,URBAN,350005.0,300.99601399955134,,
1255,35,Yobe,3503,URBAN,350006.0,107.49857642841118,,
1256,35,Yobe,3503,URBAN,350007.0,752.4900349988783,,30000.0
1257,35,Yobe,3503,URBAN,350008.0,128.99829171409343,,
1258,35,Yobe,3503,URBAN,350009.0,257.99658342818685,,
1259,35,Yobe,3503,URBAN,350010.0,300.99601399955134,,9000.0
1260,35,Yobe,3506,RURAL,0.0,6.25,,
1261,35,Yobe,3506,RURAL,350046.0,42.99943057136448,,
1262,35,Yobe,3509,RURAL,0.0,150.45977011494253,,
1263,35,Yobe,3509,RURAL,350103.0,150.49800699977567,,18500.0
1264,35,Yobe,3509,RURAL,350104.0,107.49857642841118,,
1265,35,Yobe,3509,RURAL,350105.0,644.9914585704671,,
1266,35,Yobe,3509,RURAL,350106.0,322.49572928523355,,25000.0
1267,35,Yobe,3509,RURAL,350107.0,429.99430571364474,,25000.0
1268,35,Yobe,3509,RURAL,350108.0,214.99715285682237,,25000.0
1269,35,Yobe,3511,RURAL,350052.0,429.99430571364474,,
1270,35,Yobe,3511,RURAL,350055.0,2364.9686814250463,,
1271,35,Yobe,3511,RURAL,350057.0,42.99943057136448,,
1272,35,Yobe,3511,RURAL,350059.0,322.49572928523355,,
1273,35,Yobe,3511,RURAL,350060.0,214.99715285682237,,
1274,35,Yobe,3513,RURAL,0.0,53.103448275862064,,
1275,35,Yobe,3513,RURAL,350061.0,257.99658342818685,,
1276,35,Yobe,3513,RURAL,350067.0,322.49572928523355,,20800.0
1277,35,Yobe,3513,URBAN,0.0,226.36816316733447,,
1278,35,Yobe,3513,URBAN,350075.0,429.99430571364474,,25000.0
1279,35,Yobe,3513,URBAN,350076.0,322.49572928523355,,50000.0
1280,35,Yobe,3513,URBAN,350078.0,53.74928821420559,,
1281,35,Yobe,3513,URBAN,350079.0,537.492882142056,,80000.0
1282,35,Yobe,3515,RURAL,0.0,26.551724137931032,,
1283,35,Yobe,3515,RURAL,350030.0,64.49914585704671,,
1284,35,Yobe,3516,RURAL,0.0,2.5,,
1285,36,Zamfara,3601,RURAL,0.0,22.59655172413793,,
1286,36,Zamfara,3601,RURAL,360061.0,85.99886114272896,60000.0,
1287,36,Zamfara,3601,RURAL,360067.0,42.99943057136448,40000.0,
1288,36,Zamfara,3601,RURAL,360068.0,53.74928821420559,,
1289,36,Zamfara,3601,RURAL,360069.0,107.49857642841118,,
1290,36,Zamfara,3603,RURAL,0.0,31.510971786833853,,
1291,36,Zamfara,3603,RURAL,360021.0,64.49914585704671,10000.0,
1292,36,Zamfara,3603,RURAL,360022.0,64.49914585704671,,
1293,36,Zamfara,3603,RURAL,360023.0,128.99829171409343,25000.0,
1294,36,Zamfara,3603,RURAL,360024.0,85.99886114272896,11000.0,
1295,36,Zamfara,3603,RURAL,360027.0,64.49914585704671,50000.0,
1296,36,Zamfara,3603,RURAL,360028.0,42.99943057136448,40000.0,
1297,36,Zamfara,3603,RURAL,360029.0,96.74871878557008,,
1298,36,Zamfara,3603,RURAL,360030.0,107.49857642841118,40000.0,
1299,36,Zamfara,3605,RURAL,0.0,22.634099616858236,,
1300,36,Zamfara,3605,RURAL,360011.0,85.99886114272896,,
1301,36,Zamfara,3605,RURAL,360013.0,64.49914585704671,30000.0,
1302,36,Zamfara,3605,RURAL,360014.0,107.49857642841118,,
1303,36,Zamfara,3605,RURAL,360017.0,64.49914585704671,,
1304,36,Zamfara,3605,RURAL,360018.0,53.74928821420559,,14666.666666666666
1305,36,Zamfara,3605,RURAL,360019.0,42.99943057136448,,
1306,36,Zamfara,3605,RURAL,360020.0,32.24957292852336,,
1307,36,Zamfara,3606,RURAL,0.0,20.907327586206897,,
1308,36,Zamfara,3606,RURAL,360082.0,49.449345157069146,10000.0,
1309,36,Zamfara,3606,RURAL,360087.0,42.99943057136448,,
1310,36,Zamfara,3606,RURAL,360088.0,42.99943057136448,100000.0,
1311,36,Zamfara,3607,URBAN,0.0,32.140264564697226,,
1312,36,Zamfara,3607,URBAN,360001.0,64.49914585704671,,
1313,36,Zamfara,3607,URBAN,360002.0,85.99886114272896,,
1314,36,Zamfara,3607,URBAN,360003.0,128.99829171409343,,
1315,36,Zamfara,3607,URBAN,360004.0,85.99886114272896,5000.0,
1316,36,Zamfara,3607,URBAN,360005.0,429.99430571364474,,
1317,36,Zamfara,3607,URBAN,360006.0,214.99715285682237,,
1318,36,Zamfara,3607,URBAN,360007.0,107.49857642841118,,
1319,36,Zamfara,3607,URBAN,360008.0,85.99886114272896,,
1320,36,Zamfara,3607,URBAN,360009.0,107.49857642841118,,
1321,36,Zamfara,3607,URBAN,360010.0,64.49914585704671,,28000.0
1322,36,Zamfara,3608,RURAL,0.0,21.20561271551724,,
1323,36,Zamfara,3608,RURAL,360031.0,64.49914585704671,,
1324,36,Zamfara,3608,RURAL,360032.0,42.99943057136448,,
1325,36,Zamfara,3608,RURAL,360033.0,107.49857642841118,22000.0,600.0
1326,36,Zamfara,3608,RURAL,360034.0,85.99886114272896,,2500.0
1327,36,Zamfara,3608,RURAL,360038.0,64.49914585704671,30000.0,
1328,36,Zamfara,3608,RURAL,360039.0,53.74928821420559,,
1329,36,Zamfara,3608,RURAL,360040.0,64.49914585704671,,
1330,36,Zamfara,3610,RURAL,0.0,19.782209425287355,,
1331,36,Zamfara,3610,RURAL,360051.0,85.99886114272896,35000.0,
1332,36,Zamfara,3610,RURAL,360052.0,64.49914585704671,,
1333,36,Zamfara,3610,RURAL,360057.0,64.49914585704671,300000.0,
1334,36,Zamfara,3610,RURAL,360058.0,42.99943057136448,,
1335,36,Zamfara,3610,RURAL,360060.0,150.49800699977567,,
1336,36,Zamfara,3611,RURAL,0.0,24.68103448275862,,
1337,36,Zamfara,3611,RURAL,190052.0,85.99886114272896,25000.0,
1338,36,Zamfara,3612,URBAN,0.0,16.635775862068964,,
1339,36,Zamfara,3612,URBAN,360073.0,85.99886114272896,,
1340,36,Zamfara,3612,URBAN,360074.0,128.99829171409343,10000.0,
1341,36,Zamfara,3612,URBAN,360077.0,32.24957292852336,35000.0,
1342,36,Zamfara,3612,URBAN,360078.0,53.74928821420559,50000.0,
1343,36,Zamfara,3612,URBAN,360079.0,64.49914585704671,,
1344,36,Zamfara,3613,RURAL,0.0,22.352011494252874,,
1345,36,Zamfara,3613,RURAL,360042.0,42.99943057136448,25000.0,
1346,36,Zamfara,3613,RURAL,360047.0,42.99943057136448,20000.0,
1347,36,Zamfara,3613,RURAL,360048.0,42.99943057136448,10000.0,
1348,36,Zamfara,3613,RURAL,360049.0,32.24957292852336,,
1349,36,Zamfara,3613,RURAL,360050.0,64.49914585704671,10000.0,
1350,37,FCT Abuja,3702,URBAN,0.0,188.89702994122442,,
1351,37,FCT Abuja,3706,RURAL,0.0,98.24137931034483,,
1352,37,FCT Abuja,3706,URBAN,0.0,99.56088288609415,,
1353,37,FCT Abuja,3706,URBAN,370018.0,515.9931668563737,,
1354,37,FCT Abuja,3706,URBAN,370019.0,214.99715285682237,,42000.0
1355,37,FCT Abuja,3706,URBAN,370020.0,429.99430571364474,,
